W Go 18,1B:07:9E:F7:E8:38,2017,12,28,20,37,31
W Go 18,2D:6E:B6:4A:7D:5A,2017,12,28,20,42,5
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,42,5
W Go 0E,2A:B1:C3:BE:C3:01,2017,12,28,20,42,39
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,42,40
W Go 7E,3E:58:FC:EB:B8:A6,2017,12,28,20,42,55
W Go 18,2D:6E:B6:4A:7D:5A,2017,12,28,20,43,9
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,43,9
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,43,11
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,43,12
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,43,13
W Go 18,2D:6E:B6:4A:7D:5A,2017,12,28,20,45,27
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,45,27
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,46,54
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,47,3
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,47,4
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,47,16
W Go 18,2D:6E:B6:4A:7D:5A,2017,12,28,20,47,50
W Go 18,2D:6E:B6:4A:7D:5A,2017,12,28,20,51,2
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,51,2
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,55,21
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,20,56,43
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,20,56,44
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,56,58
W Go 0E,1F:50:11:84:B1:BE,2017,12,28,20,56,59
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,20,57,0
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,20,57,1
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,57,2
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,57,2
W Go 7E,01:BC:56:74:57:E3,2017,12,28,20,57,42
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,20,57,50
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,57,53
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,20,57,56
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,57,58
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,20,58,7
W Go 18,07:CA:CB:FF:D6:E1,2017,12,28,21,1,12
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,21,1,14
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,21,5,8
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,21,5,9
W Go 7E,39:AA:A6:9E:EB:91,2017,12,28,21,7,35
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,7,44
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,7,45
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,21,7,46
W Go 18,2B:CF:4B:87:A5:78,2017,12,28,21,11,30
W Go 0E,10:90:EF:B6:F2:B8,2017,12,28,21,11,32
null,E8:18:63:CD:02:6B,2017,12,28,21,12,10
W Go 18,2B:CF:4B:87:A5:78,2017,12,28,21,12,12
W Go 18,2B:CF:4B:87:A5:78,2017,12,28,21,12,13
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,14,18
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,14,19
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,14,24
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,14,38
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,14,40
W Go 7E,2F:D2:D6:F7:E5:49,2017,12,28,21,15,2
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,15,10
W Go 18,2B:CF:4B:87:A5:78,2017,12,28,21,16,51
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,20,13
W Go 18,2B:CF:4B:87:A5:78,2017,12,28,21,21,6
W Go 7E,2F:D2:D6:F7:E5:49,2017,12,28,21,26,8
W Go 7E,2F:D2:D6:F7:E5:49,2017,12,28,21,26,9
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,26,16
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,26,23
W Go 0E,0B:AB:D8:02:72:EF,2017,12,28,21,26,24
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,28,15
W Go 7E,2F:D2:D6:F7:E5:49,2017,12,28,21,28,20
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,28,21
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,28,47
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,28,49
W Go 18,15:4B:F3:82:C2:E4,2017,12,28,21,30,40
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,30,40
W Go 7E,33:F8:18:42:D1:C4,2017,12,28,21,31,41
W Go 18,15:4B:F3:82:C2:E4,2017,12,28,21,31,46
W Go 18,15:4B:F3:82:C2:E4,2017,12,28,21,31,47
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,31,53
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,31,56
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,31,58
